-0.266996,-0.208208,0.010851,0.000000,0.000000,0.000000,1.738170,-0.700441,3.017070
-0.265444,-0.211168,0.009071,0.051733,-0.098667,-0.059333,1.728465,-0.712066,3.002062
-0.263756,-0.213815,0.006668,0.056267,-0.088233,-0.080100,1.714468,-0.724520,2.981128
-0.262893,-0.217732,0.006130,0.028767,-0.130567,-0.017933,1.704713,-0.718385,2.949659
-0.262116,-0.221203,0.005623,0.025900,-0.115700,-0.016900,1.693238,-0.710510,2.919021
-0.261140,-0.224662,0.004911,0.032533,-0.115300,-0.023733,1.678678,-0.704183,2.887745
-0.260395,-0.227843,0.004316,0.024833,-0.106033,-0.019833,1.665651,-0.697125,2.857516
-0.259719,-0.229976,0.003149,0.022533,-0.071100,-0.038900,1.654001,-0.693924,2.832971
-0.259105,-0.231915,0.002481,0.020467,-0.064633,-0.022267,1.648344,-0.691285,2.815067
-0.258517,-0.232378,0.001230,0.019600,-0.015433,-0.041700,1.647568,-0.698153,2.811444
-0.257328,-0.231815,-0.000899,0.039633,0.018767,-0.070967,1.648051,-0.721509,2.824220
-0.255714,-0.230897,-0.003549,0.053800,0.030600,-0.088333,1.651804,-0.752559,2.845184
-0.254390,-0.230123,-0.005774,0.044133,0.025800,-0.074167,1.655821,-0.776271,2.861746
-0.252769,-0.229087,-0.008063,0.054033,0.034533,-0.076300,1.657894,-0.805481,2.884386
-0.251803,-0.228567,-0.009384,0.032200,0.017333,-0.044033,1.660734,-0.819076,2.903068
-0.251237,-0.228789,-0.010239,0.018867,-0.007400,-0.028500,1.661813,-0.823047,2.911220
-0.250580,-0.229501,-0.011210,0.021900,-0.023733,-0.032367,1.652253,-0.828178,2.906533
-0.249884,-0.230499,-0.012263,0.023200,-0.033267,-0.035100,1.635754,-0.833821,2.893820
-0.249128,-0.232399,-0.012882,0.025200,-0.063333,-0.020633,1.634342,-0.838406,2.883131
-0.247435,-0.234678,-0.014816,0.056433,-0.075967,-0.064467,1.620813,-0.850454,2.865235
-0.245221,-0.237368,-0.017415,0.073800,-0.089667,-0.086633,1.581053,-0.864281,2.830829
-0.242474,-0.240874,-0.019912,0.091567,-0.116867,-0.083233,1.545828,-0.878569,2.795964
-0.239218,-0.244797,-0.022353,0.108533,-0.130767,-0.081367,1.516875,-0.893628,2.763518
-0.235797,-0.248960,-0.024592,0.114033,-0.138767,-0.074633,1.491244,-0.908540,2.731750
-0.232220,-0.252918,-0.026893,0.119233,-0.131933,-0.076700,1.463941,-0.923541,2.699480
-0.228910,-0.256664,-0.028637,0.110333,-0.124867,-0.058133,1.456528,-0.937601,2.678584
-0.225813,-0.259530,-0.030366,0.103233,-0.095533,-0.057633,1.467078,-0.953098,2.671336
-0.222983,-0.262526,-0.031758,0.094333,-0.099867,-0.046400,1.473767,-0.966453,2.660385
-0.219809,-0.265524,-0.033582,0.105800,-0.099933,-0.060800,1.460256,-0.980256,2.637318
-0.216310,-0.269285,-0.035178,0.116633,-0.125367,-0.053200,1.434156,-0.991982,2.602924
-0.212858,-0.272957,-0.036640,0.115067,-0.122400,-0.048733,1.406621,-1.002902,2.567591
-0.209233,-0.275927,-0.038657,0.120833,-0.099000,-0.067233,1.375598,-1.015870,2.531987
-0.205604,-0.278702,-0.040658,0.120967,-0.092500,-0.066700,1.347444,-1.028192,2.497551
-0.202260,-0.281226,-0.042463,0.111467,-0.084133,-0.060167,1.320223,-1.039395,2.464237
-0.199086,-0.282736,-0.044824,0.105800,-0.050333,-0.078700,1.293105,-1.052618,2.433563
-0.195959,-0.283853,-0.047343,0.104233,-0.037233,-0.083967,1.267993,-1.066167,2.404336
-0.193253,-0.284404,-0.049860,0.090200,-0.018367,-0.083900,1.247184,-1.079527,2.379088
-0.190784,-0.284246,-0.052672,0.082300,0.005267,-0.093733,1.229637,-1.093927,2.357032
-0.188529,-0.284468,-0.054884,0.075167,-0.007400,-0.073733,1.213381,-1.105821,2.335318
-0.186018,-0.284530,-0.057418,0.083700,-0.002067,-0.084467,1.186618,-1.117770,2.306399
-0.183529,-0.284838,-0.059704,0.082967,-0.010267,-0.076200,1.148479,-1.126679,2.270155
-0.181481,-0.284944,-0.061601,0.068267,-0.003533,-0.063233,1.121082,-1.134712,2.242693
-0.179317,-0.284960,-0.063578,0.072133,-0.000533,-0.065900,1.100419,-1.144708,2.218280
-0.177668,-0.285163,-0.064911,0.054967,-0.006767,-0.044433,1.085485,-1.151716,2.199249
-0.175917,-0.285172,-0.066433,0.058367,-0.000300,-0.050733,1.069371,-1.159512,2.179219
-0.173945,-0.285574,-0.067847,0.065733,-0.013400,-0.047133,1.043886,-1.165736,2.151357
-0.172060,-0.286305,-0.068951,0.062833,-0.024367,-0.036800,1.009226,-1.168346,2.117895
-0.170037,-0.286699,-0.070369,0.067433,-0.013133,-0.047267,0.973549,-1.171921,2.083548
-0.168091,-0.287127,-0.071616,0.064867,-0.014267,-0.041567,0.947980,-1.176924,2.055052
-0.165990,-0.287461,-0.072982,0.070033,-0.011133,-0.045533,0.924981,-1.183514,2.026804
-0.163871,-0.287895,-0.074252,0.070633,-0.014467,-0.042333,0.900188,-1.189303,1.997128
-0.161641,-0.288970,-0.075165,0.074333,-0.035833,-0.030433,0.857806,-1.189151,1.955788
-0.159063,-0.290097,-0.076297,0.085933,-0.037567,-0.037733,0.798914,-1.185580,1.903250
-0.156869,-0.291385,-0.076970,0.073133,-0.042933,-0.022433,0.753648,-1.181476,1.860866
-0.154866,-0.292103,-0.077823,0.066767,-0.023933,-0.028433,0.712364,-1.179321,1.823833
-0.153061,-0.292896,-0.078459,0.060167,-0.026433,-0.021200,0.684186,-1.178413,1.794233
-0.151536,-0.293236,-0.079188,0.050833,-0.011333,-0.024300,0.664687,-1.179872,1.771564
-0.150337,-0.293572,-0.079681,0.039967,-0.011200,-0.016433,0.650878,-1.181484,1.754431
-0.148650,-0.293997,-0.080364,0.056233,-0.014167,-0.022767,0.629523,-1.182758,1.730794
-0.146927,-0.294390,-0.081088,0.057433,-0.013100,-0.024133,0.608124,-1.184085,1.706076
-0.145350,-0.294748,-0.081745,0.052567,-0.011933,-0.021900,0.586665,-1.184824,1.682030
-0.143648,-0.295514,-0.082155,0.056733,-0.025533,-0.013667,0.561287,-1.182559,1.656579
-0.141892,-0.296369,-0.082508,0.058533,-0.028500,-0.011767,0.535525,-1.179956,1.630255
-0.140034,-0.297561,-0.082620,0.061933,-0.039733,-0.003733,0.517772,-1.178036,1.607628
-0.138377,-0.299064,-0.082383,0.055233,-0.050100,0.007900,0.496897,-1.172258,1.587257
-0.136729,-0.300728,-0.081978,0.054933,-0.055467,0.013500,0.480481,-1.166406,1.570478
-0.135243,-0.302888,-0.081084,0.049533,-0.072000,0.029800,0.469644,-1.159517,1.557992
-0.133899,-0.305061,-0.080076,0.044800,-0.072433,0.033600,0.459977,-1.151545,1.548605
-0.132346,-0.306992,-0.079340,0.051767,-0.064367,0.024533,0.447399,-1.144347,1.536068
-0.130893,-0.309307,-0.078223,0.048433,-0.077167,0.037233,0.439317,-1.136331,1.526217
-0.129416,-0.311254,-0.077379,0.049233,-0.064900,0.028133,0.426517,-1.128427,1.514641
-0.128371,-0.313336,-0.076197,0.034833,-0.069400,0.039400,0.422383,-1.121150,1.508573
-0.127195,-0.314489,-0.075814,0.039200,-0.038433,0.012767,0.408209,-1.115266,1.497454
-0.126895,-0.315165,-0.075399,0.010000,-0.022533,0.013833,0.411332,-1.114054,1.497415
-0.126577,-0.315856,-0.074971,0.010600,-0.023033,0.014267,0.410253,-1.111737,1.496108
-0.126390,-0.316023,-0.074917,0.006233,-0.005567,0.001800,0.407218,-1.110514,1.494590
-0.126316,-0.316018,-0.074953,0.002467,0.000167,-0.001200,0.406184,-1.110614,1.493621
-0.126387,-0.315927,-0.074987,-0.002367,0.003033,-0.001133,0.406166,-1.110847,1.494472
-0.126427,-0.315899,-0.074992,-0.001333,0.000933,-0.000167,0.408129,-1.111438,1.495303
-0.126388,-0.315736,-0.075144,0.001300,0.005433,-0.005067,0.406549,-1.111748,1.494525
-0.126306,-0.315557,-0.075328,0.002733,0.005967,-0.006133,0.402961,-1.111627,1.492852
-0.126322,-0.315592,-0.075292,-0.000533,-0.001167,0.001200,0.403635,-1.111642,1.493168
-0.126318,-0.315585,-0.075300,0.000133,0.000233,-0.000267,0.403473,-1.111634,1.493092
-0.126321,-0.315587,-0.075298,-0.000100,-0.000067,0.000067,0.403585,-1.111654,1.493142
